"","name","ID","sigma","beta"
"2057","Wood Lake",9,0.03,7
"2058","Wood Lake",10,0.03,8
"2059","Wood Lake",11,0.03,9
"2060","Wood Lake",12,0.03,10
"2061","Wood Lake",13,0.03,11
"2062","Wood Lake",14,0.03,12
"2063","Wood Lake",15,0.03,13
"2064","Wood Lake",16,0.03,14
"2065","Wood Lake",17,0.03,15
"2066","Wood Lake",18,0.03,16
"2067","Wood Lake",19,0.03,17
"2068","Wood Lake",20,0.03,18
"2069","Wood Lake",21,0.03,19
"2070","Wood Lake",22,0.03,20
"2071","Wood Lake",23,0.03,21
"2072","Wood Lake",24,0.03,22
"2073","Wood Lake",25,0.03,23
"2074","Wood Lake",26,0.03,24
"2075","Wood Lake",27,0.03,25
"2076","Wood Lake",28,0.03,26
"2077","Wood Lake",29,0.03,27
"2078","Wood Lake",30,0.03,28
"2079","Wood Lake",31,0.03,29
"2080","Wood Lake",32,0.03,30
"2081","Wood Lake",33,0.03,31
"2082","Wood Lake",34,0.03,32
"2083","Wood Lake",35,0.03,33
"2084","Wood Lake",36,0.03,34
"2085","Wood Lake",37,0.03,35
"2086","Wood Lake",38,0.03,36
"2087","Wood Lake",39,0.03,37
"2088","Wood Lake",40,0.03,38
"2089","Wood Lake",41,0.03,39
"2090","Wood Lake",42,0.03,40
"2091","Wood Lake",43,0.03,41
"2092","Wood Lake",44,0.03,42
"2093","Wood Lake",45,0.03,43
"2094","Wood Lake",46,0.03,44
"2095","Wood Lake",47,0.03,45
"2096","Wood Lake",48,0.03,46
"2097","Wood Lake",49,0.03,47
"2098","Wood Lake",50,0.03,48
"2099","Wood Lake",51,0.03,49
"2100","Wood Lake",52,0.03,50
"2101","Yellow Dog Pond",53,0.03,1
"2102","Yellow Dog Pond",54,0.03,2
"2103","Yellow Dog Pond",55,0.03,3
"2104","Yellow Dog Pond",56,0.03,4
"2105","Yellow Dog Pond",57,0.03,5
"2106","Yellow Dog Pond",58,0.03,6
"2107","Yellow Dog Pond",59,0.03,7
"2108","Yellow Dog Pond",60,0.03,8
"2109","Yellow Dog Pond",61,0.03,9
"2110","Yellow Dog Pond",62,0.03,10
"2111","Yellow Dog Pond",63,0.03,11
"2112","Yellow Dog Pond",64,0.03,12
"2113","Yellow Dog Pond",1,0.03,13
"2114","Yellow Dog Pond",2,0.03,14
"2115","Yellow Dog Pond",3,0.03,15
"2116","Yellow Dog Pond",4,0.03,16
"2117","Yellow Dog Pond",5,0.03,17
"2118","Yellow Dog Pond",6,0.03,18
"2119","Yellow Dog Pond",7,0.03,19
"2120","Yellow Dog Pond",8,0.03,20
"2121","Yellow Dog Pond",9,0.03,21
"2122","Yellow Dog Pond",10,0.03,22
"2123","Yellow Dog Pond",11,0.03,23
"2124","Yellow Dog Pond",12,0.03,24
"2125","Yellow Dog Pond",13,0.03,25
"2126","Yellow Dog Pond",14,0.03,26
"2127","Yellow Dog Pond",15,0.03,27
"2128","Yellow Dog Pond",16,0.03,28
"2129","Yellow Dog Pond",17,0.03,29
"2130","Yellow Dog Pond",18,0.03,30
"2131","Yellow Dog Pond",19,0.03,31
"2132","Yellow Dog Pond",20,0.03,32
"2133","Yellow Dog Pond",21,0.03,33
"2134","Yellow Dog Pond",22,0.03,34
"2135","Yellow Dog Pond",23,0.03,35
"2136","Yellow Dog Pond",24,0.03,36
"2137","Yellow Dog Pond",25,0.03,37
"2138","Yellow Dog Pond",26,0.03,38
"2139","Yellow Dog Pond",27,0.03,39
"2140","Yellow Dog Pond",28,0.03,40
"2141","Yellow Dog Pond",29,0.03,41
"2142","Yellow Dog Pond",30,0.03,42
"2143","Yellow Dog Pond",31,0.03,43
"2144","Yellow Dog Pond",32,0.03,44
"2145","Yellow Dog Pond",33,0.03,45
"2146","Yellow Dog Pond",34,0.03,46
"2147","Yellow Dog Pond",35,0.03,47
"2148","Yellow Dog Pond",36,0.03,48
"2149","Yellow Dog Pond",37,0.03,49
"2150","Yellow Dog Pond",38,0.03,50
"2151","Canyon Lake",39,0.03,1
"2152","Canyon Lake",40,0.03,2
"2153","Canyon Lake",41,0.03,3
"2154","Canyon Lake",42,0.03,4
"2155","Canyon Lake",43,0.03,5
"2156","Canyon Lake",44,0.03,6
"2157","Canyon Lake",45,0.03,7
"2158","Canyon Lake",46,0.03,8
"2159","Canyon Lake",47,0.03,9
"2160","Canyon Lake",48,0.03,10
"2161","Canyon Lake",49,0.03,11
"2162","Canyon Lake",50,0.03,12
"2163","Canyon Lake",51,0.03,13
"2164","Canyon Lake",52,0.03,14
"2165","Canyon Lake",53,0.03,15
"2166","Canyon Lake",54,0.03,16
"2167","Canyon Lake",55,0.03,17
"2168","Canyon Lake",56,0.03,18
"2169","Canyon Lake",57,0.03,19
"2170","Canyon Lake",58,0.03,20
"2171","Canyon Lake",59,0.03,21
"2172","Canyon Lake",60,0.03,22
"2173","Canyon Lake",61,0.03,23
"2174","Canyon Lake",62,0.03,24
"2175","Canyon Lake",63,0.03,25
"2176","Canyon Lake",64,0.03,26
"2177","Canyon Lake",1,0.03,27
"2178","Canyon Lake",2,0.03,28
"2179","Canyon Lake",3,0.03,29
"2180","Canyon Lake",4,0.03,30
"2181","Canyon Lake",5,0.03,31
"2182","Canyon Lake",6,0.03,32
"2183","Canyon Lake",7,0.03,33
"2184","Canyon Lake",8,0.03,34
"2185","Canyon Lake",9,0.03,35
"2186","Canyon Lake",10,0.03,36
"2187","Canyon Lake",11,0.03,37
"2188","Canyon Lake",12,0.03,38
"2189","Canyon Lake",13,0.03,39
"2190","Canyon Lake",14,0.03,40
"2191","Canyon Lake",15,0.03,41
"2192","Canyon Lake",16,0.03,42
"2193","Canyon Lake",17,0.03,43
"2194","Canyon Lake",18,0.03,44
"2195","Canyon Lake",19,0.03,45
"2196","Canyon Lake",20,0.03,46
"2197","Canyon Lake",21,0.03,47
"2198","Canyon Lake",22,0.03,48
"2199","Canyon Lake",23,0.03,49
"2200","Canyon Lake",24,0.03,50
"2201","Sharkey Lake",25,0.03,1
"2202","Sharkey Lake",26,0.03,2
"2203","Sharkey Lake",27,0.03,3
"2204","Sharkey Lake",28,0.03,4
"2205","Sharkey Lake",29,0.03,5
"2206","Sharkey Lake",30,0.03,6
"2207","Sharkey Lake",31,0.03,7
"2208","Sharkey Lake",32,0.03,8
"2209","Sharkey Lake",33,0.03,9
"2210","Sharkey Lake",34,0.03,10
"2211","Sharkey Lake",35,0.03,11
"2212","Sharkey Lake",36,0.03,12
"2213","Sharkey Lake",37,0.03,13
"2214","Sharkey Lake",38,0.03,14
"2215","Sharkey Lake",39,0.03,15
"2216","Sharkey Lake",40,0.03,16
"2217","Sharkey Lake",41,0.03,17
"2218","Sharkey Lake",42,0.03,18
"2219","Sharkey Lake",43,0.03,19
"2220","Sharkey Lake",44,0.03,20
"2221","Sharkey Lake",45,0.03,21
"2222","Sharkey Lake",46,0.03,22
"2223","Sharkey Lake",47,0.03,23
"2224","Sharkey Lake",48,0.03,24
"2225","Sharkey Lake",49,0.03,25
"2226","Sharkey Lake",50,0.03,26
"2227","Sharkey Lake",51,0.03,27
"2228","Sharkey Lake",52,0.03,28
"2229","Sharkey Lake",53,0.03,29
"2230","Sharkey Lake",54,0.03,30
"2231","Sharkey Lake",55,0.03,31
"2232","Sharkey Lake",56,0.03,32
"2233","Sharkey Lake",57,0.03,33
"2234","Sharkey Lake",58,0.03,34
"2235","Sharkey Lake",59,0.03,35
"2236","Sharkey Lake",60,0.03,36
"2237","Sharkey Lake",61,0.03,37
"2238","Sharkey Lake",62,0.03,38
"2239","Sharkey Lake",63,0.03,39
"2240","Sharkey Lake",64,0.03,40
"2241","Sharkey Lake",1,0.03,41
"2242","Sharkey Lake",2,0.03,42
"2243","Sharkey Lake",3,0.03,43
"2244","Sharkey Lake",4,0.03,44
"2245","Sharkey Lake",5,0.03,45
"2246","Sharkey Lake",6,0.03,46
"2247","Sharkey Lake",7,0.03,47
"2248","Sharkey Lake",8,0.03,48
"2249","Sharkey Lake",9,0.03,49
"2250","Sharkey Lake",10,0.03,50
"2251","Kimble Pond",11,0.03,1
"2252","Kimble Pond",12,0.03,2
"2253","Kimble Pond",13,0.03,3
"2254","Kimble Pond",14,0.03,4
"2255","Kimble Pond",15,0.03,5
"2256","Kimble Pond",16,0.03,6
"2257","Kimble Pond",17,0.03,7
"2258","Kimble Pond",18,0.03,8
"2259","Kimble Pond",19,0.03,9
"2260","Kimble Pond",20,0.03,10
"2261","Kimble Pond",21,0.03,11
"2262","Kimble Pond",22,0.03,12
"2263","Kimble Pond",23,0.03,13
"2264","Kimble Pond",24,0.03,14
"2265","Kimble Pond",25,0.03,15
"2266","Kimble Pond",26,0.03,16
"2267","Kimble Pond",27,0.03,17
"2268","Kimble Pond",28,0.03,18
"2269","Kimble Pond",29,0.03,19
"2270","Kimble Pond",30,0.03,20
"2271","Kimble Pond",31,0.03,21
"2272","Kimble Pond",32,0.03,22
"2273","Kimble Pond",33,0.03,23
"2274","Kimble Pond",34,0.03,24
"2275","Kimble Pond",35,0.03,25
"2276","Kimble Pond",36,0.03,26
"2277","Kimble Pond",37,0.03,27
"2278","Kimble Pond",38,0.03,28
"2279","Kimble Pond",39,0.03,29
"2280","Kimble Pond",40,0.03,30
"2281","Kimble Pond",41,0.03,31
"2282","Kimble Pond",42,0.03,32
"2283","Kimble Pond",43,0.03,33
"2284","Kimble Pond",44,0.03,34
"2285","Kimble Pond",45,0.03,35
"2286","Kimble Pond",46,0.03,36
"2287","Kimble Pond",47,0.03,37
"2288","Kimble Pond",48,0.03,38
"2289","Kimble Pond",49,0.03,39
"2290","Kimble Pond",50,0.03,40
"2291","Kimble Pond",51,0.03,41
"2292","Kimble Pond",52,0.03,42
"2293","Kimble Pond",53,0.03,43
"2294","Kimble Pond",54,0.03,44
"2295","Kimble Pond",55,0.03,45
"2296","Kimble Pond",56,0.03,46
"2297","Kimble Pond",57,0.03,47
"2298","Kimble Pond",58,0.03,48
"2299","Kimble Pond",59,0.03,49
"2300","Kimble Pond",60,0.03,50
"2301","West Olaf Lake",61,0.03,1
"2302","West Olaf Lake",62,0.03,2
"2303","West Olaf Lake",63,0.03,3
"2304","West Olaf Lake",64,0.03,4
"2305","West Olaf Lake",1,0.03,5
"2306","West Olaf Lake",2,0.03,6
"2307","West Olaf Lake",3,0.03,7
"2308","West Olaf Lake",4,0.03,8
"2309","West Olaf Lake",5,0.03,9
"2310","West Olaf Lake",6,0.03,10
"2311","West Olaf Lake",7,0.03,11
"2312","West Olaf Lake",8,0.03,12
"2313","West Olaf Lake",9,0.03,13
"2314","West Olaf Lake",10,0.03,14
"2315","West Olaf Lake",11,0.03,15
"2316","West Olaf Lake",12,0.03,16
"2317","West Olaf Lake",13,0.03,17
"2318","West Olaf Lake",14,0.03,18
"2319","West Olaf Lake",15,0.03,19
"2320","West Olaf Lake",16,0.03,20
"2321","West Olaf Lake",17,0.03,21
"2322","West Olaf Lake",18,0.03,22
"2323","West Olaf Lake",19,0.03,23
"2324","West Olaf Lake",20,0.03,24
"2325","West Olaf Lake",21,0.03,25
"2326","West Olaf Lake",22,0.03,26
"2327","West Olaf Lake",23,0.03,27
"2328","West Olaf Lake",24,0.03,28
"2329","West Olaf Lake",25,0.03,29
"2330","West Olaf Lake",26,0.03,30
"2331","West Olaf Lake",27,0.03,31
"2332","West Olaf Lake",28,0.03,32
"2333","West Olaf Lake",29,0.03,33
"2334","West Olaf Lake",30,0.03,34
"2335","West Olaf Lake",31,0.03,35
"2336","West Olaf Lake",32,0.03,36
"2337","West Olaf Lake",33,0.03,37
"2338","West Olaf Lake",34,0.03,38
"2339","West Olaf Lake",35,0.03,39
"2340","West Olaf Lake",36,0.03,40
"2341","West Olaf Lake",37,0.03,41
"2342","West Olaf Lake",38,0.03,42
"2343","West Olaf Lake",39,0.03,43
"2344","West Olaf Lake",40,0.03,44
"2345","West Olaf Lake",41,0.03,45
"2346","West Olaf Lake",42,0.03,46
"2347","West Olaf Lake",43,0.03,47
"2348","West Olaf Lake",44,0.03,48
"2349","West Olaf Lake",45,0.03,49
"2350","West Olaf Lake",46,0.03,50
"2351","Glimmerglass Lake",47,0.03,1
"2352","Glimmerglass Lake",48,0.03,2
"2353","Glimmerglass Lake",49,0.03,3
"2354","Glimmerglass Lake",50,0.03,4
"2355","Glimmerglass Lake",51,0.03,5
"2356","Glimmerglass Lake",52,0.03,6
"2357","Glimmerglass Lake",53,0.03,7
"2358","Glimmerglass Lake",54,0.03,8
"2359","Glimmerglass Lake",55,0.03,9
"2360","Glimmerglass Lake",56,0.03,10
"2361","Glimmerglass Lake",57,0.03,11
"2362","Glimmerglass Lake",58,0.03,12
"2363","Glimmerglass Lake",59,0.03,13
"2364","Glimmerglass Lake",60,0.03,14
"2365","Glimmerglass Lake",61,0.03,15
"2366","Glimmerglass Lake",62,0.03,16
"2367","Glimmerglass Lake",63,0.03,17
"2368","Glimmerglass Lake",64,0.03,18
"2369","Glimmerglass Lake",1,0.03,19
"2370","Glimmerglass Lake",2,0.03,20
"2371","Glimmerglass Lake",3,0.03,21
"2372","Glimmerglass Lake",4,0.03,22
"2373","Glimmerglass Lake",5,0.03,23
"2374","Glimmerglass Lake",6,0.03,24
"2375","Glimmerglass Lake",7,0.03,25
"2376","Glimmerglass Lake",8,0.03,26
"2377","Glimmerglass Lake",9,0.03,27
"2378","Glimmerglass Lake",10,0.03,28
"2379","Glimmerglass Lake",11,0.03,29
"2380","Glimmerglass Lake",12,0.03,30
"2381","Glimmerglass Lake",13,0.03,31
"2382","Glimmerglass Lake",14,0.03,32
"2383","Glimmerglass Lake",15,0.03,33
"2384","Glimmerglass Lake",16,0.03,34
"2385","Glimmerglass Lake",17,0.03,35
"2386","Glimmerglass Lake",18,0.03,36
"2387","Glimmerglass Lake",19,0.03,37
"2388","Glimmerglass Lake",20,0.03,38
"2389","Glimmerglass Lake",21,0.03,39
"2390","Glimmerglass Lake",22,0.03,40
"2391","Glimmerglass Lake",23,0.03,41
"2392","Glimmerglass Lake",24,0.03,42
"2393","Glimmerglass Lake",25,0.03,43
"2394","Glimmerglass Lake",26,0.03,44
"2395","Glimmerglass Lake",27,0.03,45
"2396","Glimmerglass Lake",28,0.03,46
"2397","Glimmerglass Lake",29,0.03,47
"2398","Glimmerglass Lake",30,0.03,48
"2399","Glimmerglass Lake",31,0.03,49
"2400","Glimmerglass Lake",32,0.03,50
"2401","Tower Lake",33,0.03,1
"2402","Tower Lake",34,0.03,2
"2403","Tower Lake",35,0.03,3
"2404","Tower Lake",36,0.03,4
"2405","Tower Lake",37,0.03,5
"2406","Tower Lake",38,0.03,6
"2407","Tower Lake",39,0.03,7
"2408","Tower Lake",40,0.03,8
"2409","Tower Lake",41,0.03,9
"2410","Tower Lake",42,0.03,10
"2411","Tower Lake",43,0.03,11
"2412","Tower Lake",44,0.03,12
"2413","Tower Lake",45,0.03,13
"2414","Tower Lake",46,0.03,14
"2415","Tower Lake",47,0.03,15
"2416","Tower Lake",48,0.03,16
"2417","Tower Lake",49,0.03,17
"2418","Tower Lake",50,0.03,18
"2419","Tower Lake",51,0.03,19
"2420","Tower Lake",52,0.03,20
"2421","Tower Lake",53,0.03,21
"2422","Tower Lake",54,0.03,22
"2423","Tower Lake",55,0.03,23
"2424","Tower Lake",56,0.03,24
"2425","Tower Lake",57,0.03,25
"2426","Tower Lake",58,0.03,26
"2427","Tower Lake",59,0.03,27
"2428","Tower Lake",60,0.03,28
"2429","Tower Lake",61,0.03,29
"2430","Tower Lake",62,0.03,30
"2431","Tower Lake",63,0.03,31
"2432","Tower Lake",64,0.03,32
"2433","Tower Lake",1,0.03,33
"2434","Tower Lake",2,0.03,34
"2435","Tower Lake",3,0.03,35
"2436","Tower Lake",4,0.03,36
"2437","Tower Lake",5,0.03,37
"2438","Tower Lake",6,0.03,38
"2439","Tower Lake",7,0.03,39
"2440","Tower Lake",8,0.03,40
"2441","Tower Lake",9,0.03,41
"2442","Tower Lake",10,0.03,42
"2443","Tower Lake",11,0.03,43
"2444","Tower Lake",12,0.03,44
"2445","Tower Lake",13,0.03,45
"2446","Tower Lake",14,0.03,46
"2447","Tower Lake",15,0.03,47
"2448","Tower Lake",16,0.03,48
"2449","Tower Lake",17,0.03,49
"2450","Tower Lake",18,0.03,50
"2451","Williams Lake",19,0.03,1
"2452","Williams Lake",20,0.03,2
"2453","Williams Lake",21,0.03,3
"2454","Williams Lake",22,0.03,4
"2455","Williams Lake",23,0.03,5
"2456","Williams Lake",24,0.03,6
"2457","Williams Lake",25,0.03,7
"2458","Williams Lake",26,0.03,8
"2459","Williams Lake",27,0.03,9
"2460","Williams Lake",28,0.03,10
"2461","Williams Lake",29,0.03,11
"2462","Williams Lake",30,0.03,12
"2463","Williams Lake",31,0.03,13
"2464","Williams Lake",32,0.03,14
"2465","Williams Lake",33,0.03,15
"2466","Williams Lake",34,0.03,16
"2467","Williams Lake",35,0.03,17
"2468","Williams Lake",36,0.03,18
"2469","Williams Lake",37,0.03,19
"2470","Williams Lake",38,0.03,20
"2471","Williams Lake",39,0.03,21
"2472","Williams Lake",40,0.03,22
"2473","Williams Lake",41,0.03,23
"2474","Williams Lake",42,0.03,24
"2475","Williams Lake",43,0.03,25
"2476","Williams Lake",44,0.03,26
"2477","Williams Lake",45,0.03,27
"2478","Williams Lake",46,0.03,28
"2479","Williams Lake",47,0.03,29
"2480","Williams Lake",48,0.03,30
"2481","Williams Lake",49,0.03,31
"2482","Williams Lake",50,0.03,32
"2483","Williams Lake",51,0.03,33
"2484","Williams Lake",52,0.03,34
"2485","Williams Lake",53,0.03,35
"2486","Williams Lake",54,0.03,36
"2487","Williams Lake",55,0.03,37
"2488","Williams Lake",56,0.03,38
"2489","Williams Lake",57,0.03,39
"2490","Williams Lake",58,0.03,40
"2491","Williams Lake",59,0.03,41
"2492","Williams Lake",60,0.03,42
"2493","Williams Lake",61,0.03,43
"2494","Williams Lake",62,0.03,44
"2495","Williams Lake",63,0.03,45
"2496","Williams Lake",64,0.03,46
"2497","Williams Lake",1,0.03,47
"2498","Williams Lake",2,0.03,48
"2499","Williams Lake",3,0.03,49
"2500","Williams Lake",4,0.03,50
"2501","Emrick Lake",5,0.03,1
"2502","Emrick Lake",6,0.03,2
"2503","Emrick Lake",7,0.03,3
"2504","Emrick Lake",8,0.03,4
"2505","Emrick Lake",9,0.03,5
"2506","Emrick Lake",10,0.03,6
"2507","Emrick Lake",11,0.03,7
"2508","Emrick Lake",12,0.03,8
"2509","Emrick Lake",13,0.03,9
"2510","Emrick Lake",14,0.03,10
"2511","Emrick Lake",15,0.03,11
"2512","Emrick Lake",16,0.03,12
"2513","Emrick Lake",17,0.03,13
"2514","Emrick Lake",18,0.03,14
"2515","Emrick Lake",19,0.03,15
"2516","Emrick Lake",20,0.03,16
"2517","Emrick Lake",21,0.03,17
"2518","Emrick Lake",22,0.03,18
"2519","Emrick Lake",23,0.03,19
"2520","Emrick Lake",24,0.03,20
"2521","Emrick Lake",25,0.03,21
"2522","Emrick Lake",26,0.03,22
"2523","Emrick Lake",27,0.03,23
"2524","Emrick Lake",28,0.03,24
"2525","Emrick Lake",29,0.03,25
"2526","Emrick Lake",30,0.03,26
"2527","Emrick Lake",31,0.03,27
"2528","Emrick Lake",32,0.03,28
"2529","Emrick Lake",33,0.03,29
"2530","Emrick Lake",34,0.03,30
"2531","Emrick Lake",35,0.03,31
"2532","Emrick Lake",36,0.03,32
"2533","Emrick Lake",37,0.03,33
"2534","Emrick Lake",38,0.03,34
"2535","Emrick Lake",39,0.03,35
"2536","Emrick Lake",40,0.03,36
"2537","Emrick Lake",41,0.03,37
"2538","Emrick Lake",42,0.03,38
"2539","Emrick Lake",43,0.03,39
"2540","Emrick Lake",44,0.03,40
"2541","Emrick Lake",45,0.03,41
"2542","Emrick Lake",46,0.03,42
"2543","Emrick Lake",47,0.03,43
"2544","Emrick Lake",48,0.03,44
"2545","Emrick Lake",49,0.03,45
"2546","Emrick Lake",50,0.03,46
"2547","Emrick Lake",51,0.03,47
"2548","Emrick Lake",52,0.03,48
"2549","Emrick Lake",53,0.03,49
"2550","Emrick Lake",54,0.03,50
"2551","East Soldier Lake",55,0.03,1
"2552","East Soldier Lake",56,0.03,2
"2553","East Soldier Lake",57,0.03,3
"2554","East Soldier Lake",58,0.03,4
"2555","East Soldier Lake",59,0.03,5
"2556","East Soldier Lake",60,0.03,6
"2557","East Soldier Lake",61,0.03,7
"2558","East Soldier Lake",62,0.03,8
"2559","East Soldier Lake",63,0.03,9
"2560","East Soldier Lake",64,0.03,10
"2561","East Soldier Lake",1,0.03,11
"2562","East Soldier Lake",2,0.03,12
"2563","East Soldier Lake",3,0.03,13
"2564","East Soldier Lake",4,0.03,14
"2565","East Soldier Lake",5,0.03,15
"2566","East Soldier Lake",6,0.03,16
"2567","East Soldier Lake",7,0.03,17
"2568","East Soldier Lake",8,0.03,18
"2569","East Soldier Lake",9,0.03,19
"2570","East Soldier Lake",10,0.03,20
"2571","East Soldier Lake",11,0.03,21
"2572","East Soldier Lake",12,0.03,22
"2573","East Soldier Lake",13,0.03,23
"2574","East Soldier Lake",14,0.03,24
"2575","East Soldier Lake",15,0.03,25
"2576","East Soldier Lake",16,0.03,26
"2577","East Soldier Lake",17,0.03,27
"2578","East Soldier Lake",18,0.03,28
"2579","East Soldier Lake",19,0.03,29
"2580","East Soldier Lake",20,0.03,30
"2581","East Soldier Lake",21,0.03,31
"2582","East Soldier Lake",22,0.03,32
"2583","East Soldier Lake",23,0.03,33
"2584","East Soldier Lake",24,0.03,34
"2585","East Soldier Lake",25,0.03,35
"2586","East Soldier Lake",26,0.03,36
"2587","East Soldier Lake",27,0.03,37
"2588","East Soldier Lake",28,0.03,38
"2589","East Soldier Lake",29,0.03,39
"2590","East Soldier Lake",30,0.03,40
"2591","East Soldier Lake",31,0.03,41
"2592","East Soldier Lake",32,0.03,42
"2593","East Soldier Lake",33,0.03,43
"2594","East Soldier Lake",34,0.03,44
"2595","East Soldier Lake",35,0.03,45
"2596","East Soldier Lake",36,0.03,46
"2597","East Soldier Lake",37,0.03,47
"2598","East Soldier Lake",38,0.03,48
"2599","East Soldier Lake",39,0.03,49
"2600","East Soldier Lake",40,0.03,50
"2601","Hemlock Lake",41,0.03,1
"2602","Hemlock Lake",42,0.03,2
"2603","Hemlock Lake",43,0.03,3
"2604","Hemlock Lake",44,0.03,4
"2605","Hemlock Lake",45,0.03,5
"2606","Hemlock Lake",46,0.03,6
"2607","Hemlock Lake",47,0.03,7
"2608","Hemlock Lake",48,0.03,8
"2609","Hemlock Lake",49,0.03,9
"2610","Hemlock Lake",50,0.03,10
"2611","Hemlock Lake",51,0.03,11
"2612","Hemlock Lake",52,0.03,12
"2613","Hemlock Lake",53,0.03,13
"2614","Hemlock Lake",54,0.03,14
"2615","Hemlock Lake",55,0.03,15
"2616","Hemlock Lake",56,0.03,16
"2617","Hemlock Lake",57,0.03,17
"2618","Hemlock Lake",58,0.03,18
"2619","Hemlock Lake",59,0.03,19
"2620","Hemlock Lake",60,0.03,20
"2621","Hemlock Lake",61,0.03,21
"2622","Hemlock Lake",62,0.03,22
"2623","Hemlock Lake",63,0.03,23
"2624","Hemlock Lake",64,0.03,24
"2625","Hemlock Lake",1,0.03,25
"2626","Hemlock Lake",2,0.03,26
"2627","Hemlock Lake",3,0.03,27
"2628","Hemlock Lake",4,0.03,28
"2629","Hemlock Lake",5,0.03,29
"2630","Hemlock Lake",6,0.03,30
"2631","Hemlock Lake",7,0.03,31
"2632","Hemlock Lake",8,0.03,32
"2633","Hemlock Lake",9,0.03,33
"2634","Hemlock Lake",10,0.03,34
"2635","Hemlock Lake",11,0.03,35
"2636","Hemlock Lake",12,0.03,36
"2637","Hemlock Lake",13,0.03,37
"2638","Hemlock Lake",14,0.03,38
"2639","Hemlock Lake",15,0.03,39
"2640","Hemlock Lake",16,0.03,40
"2641","Hemlock Lake",17,0.03,41
"2642","Hemlock Lake",18,0.03,42
"2643","Hemlock Lake",19,0.03,43
"2644","Hemlock Lake",20,0.03,44
"2645","Hemlock Lake",21,0.03,45
"2646","Hemlock Lake",22,0.03,46
"2647","Hemlock Lake",23,0.03,47
"2648","Hemlock Lake",24,0.03,48
"2649","Hemlock Lake",25,0.03,49
"2650","Hemlock Lake",26,0.03,50
"2651","Crooked Lake",27,0.03,1
"2652","Crooked Lake",28,0.03,2
"2653","Crooked Lake",29,0.03,3
"2654","Crooked Lake",30,0.03,4
"2655","Crooked Lake",31,0.03,5
"2656","Crooked Lake",32,0.03,6
"2657","Crooked Lake",33,0.03,7
"2658","Crooked Lake",34,0.03,8
"2659","Crooked Lake",35,0.03,9
"2660","Crooked Lake",36,0.03,10
"2661","Crooked Lake",37,0.03,11
"2662","Crooked Lake",38,0.03,12
"2663","Crooked Lake",39,0.03,13
"2664","Crooked Lake",40,0.03,14
"2665","Crooked Lake",41,0.03,15
"2666","Crooked Lake",42,0.03,16
"2667","Crooked Lake",43,0.03,17
"2668","Crooked Lake",44,0.03,18
"2669","Crooked Lake",45,0.03,19
"2670","Crooked Lake",46,0.03,20
"2671","Crooked Lake",47,0.03,21
"2672","Crooked Lake",48,0.03,22
"2673","Crooked Lake",49,0.03,23
"2674","Crooked Lake",50,0.03,24
"2675","Crooked Lake",51,0.03,25
"2676","Crooked Lake",52,0.03,26
"2677","Crooked Lake",53,0.03,27
"2678","Crooked Lake",54,0.03,28
"2679","Crooked Lake",55,0.03,29
"2680","Crooked Lake",56,0.03,30
"2681","Crooked Lake",57,0.03,31
"2682","Crooked Lake",58,0.03,32
"2683","Crooked Lake",59,0.03,33
"2684","Crooked Lake",60,0.03,34
"2685","Crooked Lake",61,0.03,35
"2686","Crooked Lake",62,0.03,36
"2687","Crooked Lake",63,0.03,37
"2688","Crooked Lake",64,0.03,38
"2689","Crooked Lake",1,0.03,39
"2690","Crooked Lake",2,0.03,40
"2691","Crooked Lake",3,0.03,41
"2692","Crooked Lake",4,0.03,42
"2693","Crooked Lake",5,0.03,43
"2694","Crooked Lake",6,0.03,44
"2695","Crooked Lake",7,0.03,45
"2696","Crooked Lake",8,0.03,46
"2697","Crooked Lake",9,0.03,47
"2698","Crooked Lake",10,0.03,48
"2699","Crooked Lake",11,0.03,49
"2700","Crooked Lake",12,0.03,50
"2701","Jay Lake",13,0.03,1
"2702","Jay Lake",14,0.03,2
"2703","Jay Lake",15,0.03,3
"2704","Jay Lake",16,0.03,4
"2705","Jay Lake",17,0.03,5
"2706","Jay Lake",18,0.03,6
"2707","Jay Lake",19,0.03,7
"2708","Jay Lake",20,0.03,8
"2709","Jay Lake",21,0.03,9
"2710","Jay Lake",22,0.03,10
"2711","Jay Lake",23,0.03,11
"2712","Jay Lake",24,0.03,12
"2713","Jay Lake",25,0.03,13
"2714","Jay Lake",26,0.03,14
"2715","Jay Lake",27,0.03,15
"2716","Jay Lake",28,0.03,16
"2717","Jay Lake",29,0.03,17
"2718","Jay Lake",30,0.03,18
"2719","Jay Lake",31,0.03,19
"2720","Jay Lake",32,0.03,20
"2721","Jay Lake",33,0.03,21
"2722","Jay Lake",34,0.03,22
"2723","Jay Lake",35,0.03,23
"2724","Jay Lake",36,0.03,24
"2725","Jay Lake",37,0.03,25
"2726","Jay Lake",38,0.03,26
"2727","Jay Lake",39,0.03,27
"2728","Jay Lake",40,0.03,28
"2729","Jay Lake",41,0.03,29
"2730","Jay Lake",42,0.03,30
"2731","Jay Lake",43,0.03,31
"2732","Jay Lake",44,0.03,32
"2733","Jay Lake",45,0.03,33
"2734","Jay Lake",46,0.03,34
"2735","Jay Lake",47,0.03,35
"2736","Jay Lake",48,0.03,36
"2737","Jay Lake",49,0.03,37
"2738","Jay Lake",50,0.03,38
"2739","Jay Lake",51,0.03,39
